EMC,Location,Analyte,Flow
0.1668000072240829,919103477_CA,Phosphorus,Inflow
0.5366666316986084,919103477_CA,Phosphorus,Inflow
0.4124999940395355,919103477_CA,Phosphorus,Inflow
0.2370000034570694,919103477_CA,Phosphorus,Inflow
0.1825000047683716,919103477_CA,Phosphorus,Inflow
0.3319991528987885,919103477_CA,Phosphorus,Inflow
0.2957157492637634,919103477_CA,Phosphorus,Inflow
0.1855996549129486,919103477_CA,Phosphorus,Inflow
0.3567997515201569,919103477_CA,Phosphorus,Inflow
0.3143928945064545,919103477_CA,Phosphorus,Inflow
1.02400004863739,919103477_CA,Phosphorus,Inflow
0.6349999904632568,919103477_CA,Phosphorus,Inflow
0.550000011920929,919103477_CA,Phosphorus,Inflow
0.3550000190734863,919103477_CA,Phosphorus,Inflow
0.5399999618530273,919103477_CA,Phosphorus,Inflow
